ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
8391a	0	0	1	0	0	1	0	0	1	DL
8392a	0	0	1	0	0	1	1	0	0	B
8393a	0	0	1	0	0	1	0	0	0	B
8394a	0	0	1	0	0	0	1	0	0	B
8395a	0	0	1	0	0	1	0	1	0	B
8397a	0	0	1	0	0	1	0	0	0	B
8399a	0	0	1	0	0	1	0	0	0	B
8401a	0	0	1	0	0	0	0	1	0	B
8402a	1	0	1	1	0	0	0	1	0	S
8403a	0	0	1	0	0	0	0	1	0	B
8405a	0	0	1	0	0	0	0	1	0	B
8408a	0	0	1	0	0	1	0	0	0	B
8410a	0	0	1	0	0	1	0	0	0	B
8411a	0	0	1	0	0	1	0	0	1	DL
8413a	0	0	1	0	0	1	0	0	0	B
8414a	0	0	1	0	0	1	0	0	0	B
8415a	0	0	1	0	0	1	0	0	0	S
8416a	0	0	1	0	0	1	0	0	0	DL
8418a	0	0	1	0	0	1	0	0	0	N
8420a	1	0	1	0	0	0	0	1	0	B
8422a	0	0	1	0	0	0	0	1	0	B
8423a	1	0	1	0	0	0	1	0	0	B
8427a	0	0	1	1	0	1	0	0	0	B
8428a	1	0	1	0	0	0	0	0	1	B
8429a	1	0	1	1	0	0	0	0	0	B
8432a	1	0	1	0	0	0	0	0	0	B
8433a	0	0	1	0	0	1	0	0	0	B
8436a	1	0	1	1	0	1	0	0	0	B
8438a	1	0	1	1	0	1	0	1	0	DL
8439a	1	0	1	0	0	0	1	1	0	B
8440a	1	0	1	1	0	1	0	1	0	B
8442a	0	0	1	0	0	1	0	0	0	N
8443a	0	0	1	0	0	1	0	0	1	S
8445a	0	1	1	0	0	1	0	0	0	DL
8447a	1	0	1	0	0	0	0	1	0	B
8448a	0	0	1	0	0	0	1	0	0	B
8450a	0	0	1	0	0	0	0	1	0	S
8454a	0	0	1	0	0	1	0	0	1	S
8463a	0	0	1	0	0	1	0	0	1	S
8464a	0	0	1	0	0	0	0	1	0	B
8465a	0	0	1	0	0	0	1	0	0	B
8466a	0	0	1	0	0	0	1	0	0	B
8467a	1	0	1	1	0	0	0	1	0	DL
8468a	0	0	1	0	0	0	0	1	0	DL
8472a	0	0	1	0	0	1	0	1	0	N
8473a	0	0	1	0	0	0	1	0	1	B
8477a	0	0	1	0	0	0	1	0	0	B
8478a	0	0	1	0	0	1	0	1	0	B
8480a	0	0	1	0	0	1	0	1	0	B
8485a	0	0	1	0	0	1	0	0	0	N
8487a	0	0	1	0	0	1	0	0	0	B
8488a	0	0	1	0	0	1	0	0	0	DL
8491a	1	0	1	1	0	1	0	0	0	DL
8495a	0	0	1	1	0	1	0	1	0	B
8496a	0	0	1	0	0	1	0	0	0	B
8497a	1	0	1	1	0	1	0	0	0	B
8498a	0	0	1	0	0	1	0	0	0	B
8499a	1	0	1	1	0	1	0	0	0	B
8503a	0	0	1	1	0	1	1	0	0	S
8508a	0	0	1	0	0	1	0	0	1	S
8509a	0	0	1	0	0	0	1	0	0	B
8510a	0	0	1	0	0	0	1	1	0	B
8513a	0	0	1	0	0	0	1	1	0	B
8515a	1	0	1	1	0	1	0	0	0	B
8518a	0	0	1	0	0	1	0	0	0	B
8519a	0	0	1	0	0	1	0	0	0	N
8522a	0	0	1	0	0	1	0	0	0	DL
8523a	0	0	1	0	0	1	0	1	0	B
8526a	0	0	1	0	0	1	0	0	0	DL
8527a	0	0	1	0	0	1	0	0	0	B
8531a	0	0	1	0	0	1	1	0	0	B
8533a	0	0	1	0	0	1	0	1	0	DL
8534a	0	0	1	0	0	1	0	0	0	DL
8535a	0	0	1	0	0	1	0	0	0	DL
8539a	0	0	1	0	0	1	1	0	0	B
8540a	1	0	1	0	0	1	0	1	0	B
8542a	0	0	1	0	0	1	0	0	1	S
8544a	0	0	1	0	0	1	0	0	0	N
8545a	0	0	1	0	0	1	0	1	0	DL
8546a	1	0	1	0	0	1	0	1	0	B
8547a	1	0	1	0	0	0	0	1	0	N
8549a	1	0	1	0	0	1	0	1	0	N
8550a	0	0	1	0	0	1	0	1	0	B
8552a	0	1	1	0	0	1	0	0	0	DL
8553a	0	0	1	0	0	1	0	0	0	DL
8554a	1	0	1	0	0	1	0	1	0	B
8556a	1	0	1	0	0	1	1	1	0	B
8557a	1	0	1	0	0	1	1	1	0	B
8559a	0	0	1	0	0	1	0	0	0	B
8560a	0	0	1	0	0	1	0	0	0	B
8565a	0	0	1	0	0	0	0	1	0	B
8568a	0	0	1	0	0	1	0	0	0	DL
8570a	0	0	1	0	0	1	0	0	0	B
8573a	0	0	1	0	0	1	0	1	1	S
8575a	0	0	1	0	0	1	0	0	1	S
8577a	0	0	1	0	0	1	0	0	0	DL
8579a	0	0	1	0	0	1	0	0	0	B
8580a	0	0	1	0	0	1	0	0	0	DL
8583a	1	0	1	0	0	0	0	1	0	N
8585a	0	0	1	0	0	1	0	1	0	B
8587a	0	0	1	1	0	1	0	0	0	S
8591a	1	0	1	0	0	1	0	0	0	B
8592a	1	0	1	0	0	0	0	0	0	B
8595a	0	0	1	0	0	1	0	0	0	B
8599a	0	0	1	0	0	1	1	0	0	B
8602a	0	0	1	1	0	1	0	0	0	B
8603a	0	0	1	0	0	1	0	0	0	B
8604a	0	0	1	0	0	1	0	1	0	B
8605a	0	0	1	0	0	1	0	0	0	DL
8612a	1	0	1	0	0	1	0	1	0	DL
8615a	0	0	1	0	0	1	0	0	0	B
8616a	1	0	1	1	0	1	0	0	0	B
8617a	0	0	1	0	0	0	1	1	0	B
8619a	0	0	1	0	0	0	1	0	0	B
8621a	0	0	1	0	0	0	1	1	0	B
8623a	0	0	1	0	0	1	0	1	0	DL
8625a	0	0	1	0	0	1	0	0	1	DL
8628a	0	0	1	0	0	1	0	0	0	B
8634a	0	0	1	0	1	1	0	0	1	DL
8638a	0	0	1	0	0	0	1	0	0	B
8640a	0	0	1	0	0	1	0	1	0	B
8641a	0	0	1	0	0	1	0	0	1	S
8642a	0	0	1	0	0	1	1	1	0	DL
8643a	0	0	1	0	0	1	0	0	1	S
8644a	0	0	1	0	0	1	0	0	0	S
8648a	0	0	1	0	0	1	0	1	0	B
8650a	1	0	1	0	0	1	1	0	0	B
8652a	1	0	1	1	0	1	0	0	0	B
8653a	0	0	1	0	0	1	0	0	0	N
8654a	0	0	1	0	0	1	0	0	0	DL
8655a	1	0	1	0	0	1	0	0	0	B
8659a	1	0	1	0	0	1	0	0	0	S
8661a	0	0	1	0	0	1	0	0	0	DL
8662a	0	0	1	0	0	1	0	0	0	N
8666a	1	0	1	0	0	0	0	1	0	B
8667a	0	0	1	0	0	1	0	0	0	B
8670a	0	0	1	0	0	1	0	0	0	DL
8671a	0	0	1	0	0	1	0	0	0	B
8672a	0	0	1	0	0	1	0	0	1	S
8673a	1	0	1	0	0	0	0	1	0	B
8677a	1	0	1	0	0	1	0	0	0	B
8681a	0	0	1	0	0	1	0	0	1	S
8682a	0	0	1	0	0	1	0	0	0	B
8687a	0	0	1	0	0	1	0	0	0	B
8688a	0	0	1	0	0	1	0	0	0	N
8693a	0	0	1	0	0	1	0	1	0	S
8694a	0	0	1	0	0	1	1	0	0	B
8695a	0	0	1	0	0	1	0	1	0	B
8698a	0	0	1	0	0	1	0	0	0	B
8701a	0	0	1	0	0	1	0	1	1	B
8703a	1	0	1	1	0	1	0	1	0	DL
8704a	0	0	1	0	0	1	1	0	0	B
8706a	0	0	1	0	0	1	0	0	1	S
8707a	0	0	1	0	0	1	0	1	0	B
8710a	0	0	1	0	0	1	1	0	0	B
8711a	0	0	1	0	0	1	1	0	0	B
8713a	0	0	1	0	0	1	0	1	0	B
8715a	1	0	1	1	0	1	0	0	0	S
8717a	0	0	1	0	0	1	0	0	1	S
8718a	0	0	1	0	0	1	1	0	0	B
8720a	0	0	1	0	0	1	1	0	0	B
8721a	0	0	1	1	0	1	0	1	0	DL
8722a	0	0	1	0	0	1	0	1	0	DL
8723a	0	0	1	0	0	1	0	0	0	N
8725a	0	0	1	0	0	1	0	1	0	B
8726a	1	0	1	1	0	1	0	0	0	B
8729a	0	0	1	0	0	1	0	1	0	B
8730a	0	0	1	1	0	1	1	0	0	B
8731a	0	0	1	0	0	1	1	0	0	B
8732a	0	0	1	0	0	1	0	0	0	B
8733a	1	0	1	1	0	1	0	0	0	B
8734a	0	0	1	0	0	1	0	1	0	B
8735a	0	0	1	0	0	1	1	0	0	N
8736a	0	0	1	0	0	0	0	1	0	N
8737a	0	0	1	0	0	1	0	0	0	S
8740a	0	0	1	0	0	1	0	0	0	N
8744a	1	0	1	1	0	1	0	0	0	B
8745a	0	0	1	0	0	1	1	1	0	B
8747a	0	0	1	0	0	1	1	0	0	S
8752a	0	0	1	0	0	1	1	0	0	DL
8754a	0	0	1	0	0	1	1	0	0	B
8755a	0	0	1	1	0	1	0	1	0	B
8758a	0	0	1	0	0	1	0	1	0	B
8761a	0	0	1	0	0	1	0	0	0	B
8762a	0	0	1	0	0	1	0	0	0	DL
8763a	0	0	1	0	0	1	1	0	0	B
8764a	0	0	1	0	0	1	0	1	0	DL
8765a	0	0	1	0	0	1	1	0	0	B
8769a	0	0	1	0	0	1	0	0	0	DL
8770a	1	0	1	0	0	1	0	0	0	N
8771a	1	0	1	1	0	1	0	0	0	B
8772a	1	0	1	0	0	0	1	0	0	B
8773a	0	0	1	1	0	1	0	1	0	B
8774a	0	0	1	0	0	1	1	0	0	B
8776a	0	0	1	0	0	1	0	1	0	B
8778a	0	0	1	0	0	1	0	0	1	N
8780a	0	0	1	0	0	1	0	0	0	DL
8782a	0	0	1	0	0	1	0	0	0	B
8785a	0	0	1	0	0	0	1	0	0	B
8788a	0	0	1	0	0	1	0	1	0	B
8789a	0	0	1	0	0	1	0	0	1	S
8793a	0	0	1	0	0	1	1	0	0	B
8795a	0	1	1	0	0	1	0	0	0	DL
8797a	0	1	1	0	0	1	0	0	0	DL
8798a	1	0	1	1	0	1	0	0	0	B
8799a	0	0	1	0	0	1	0	1	0	N
8802a	0	1	1	0	0	1	0	1	0	DL
8803a	0	1	1	0	0	1	1	0	0	DL
8804a	0	0	1	0	0	1	0	0	0	B
8807a	1	0	1	1	0	1	0	0	0	B
8808a	0	0	1	0	0	1	1	0	0	B
8809a	0	0	1	1	0	1	1	0	0	B
8810a	0	0	1	0	0	1	0	1	0	B
8811a	0	0	1	0	0	1	0	1	0	B
8812a	0	0	1	0	0	1	0	1	0	B
8817a	0	0	1	0	0	1	0	1	0	B
8818a	0	0	1	0	0	1	0	1	0	DL
8819a	0	0	1	0	0	1	1	0	0	B
8820a	0	0	1	0	0	1	1	0	0	B
8821a	0	0	1	0	0	1	0	1	0	B
8824a	1	0	1	0	0	1	0	1	0	B
8825a	0	0	1	0	0	1	0	0	1	S
8826a	1	0	1	0	0	0	1	0	0	B
8827a	1	0	1	0	0	0	1	0	0	B
8828a	1	0	1	0	0	0	0	1	0	B
8829a	1	0	1	0	0	0	0	1	0	B
8831a	0	0	1	0	0	1	0	0	0	DL
8833a	0	0	1	0	0	1	0	1	0	B
8835a	0	0	1	0	0	0	1	0	0	B
8837a	0	0	1	0	0	0	0	1	0	DL
8839a	0	0	1	0	0	0	0	1	0	DL
8840a	0	0	1	0	0	1	0	0	0	S
8843a	0	0	1	0	0	1	0	0	0	DL
8845a	0	0	1	0	0	1	1	0	1	B
8847a	0	0	1	0	0	1	1	0	1	B
8849a	0	0	1	0	0	1	0	0	0	N
8850a	0	0	1	0	0	1	0	0	0	N
8851a	0	0	1	0	0	1	0	1	0	B
8853a	1	0	1	0	0	1	0	0	0	DL
8857a	0	0	1	0	0	1	1	0	0	B
8860a	1	0	1	0	0	1	0	0	0	N
8861a	0	0	1	0	0	1	0	0	0	B
8863a	1	0	1	0	0	1	0	1	0	B
8864a	0	0	1	0	0	1	1	0	0	B
8865a	1	0	1	0	0	1	0	1	0	B
8866a	1	0	1	0	0	1	1	0	0	B
8868a	0	0	1	0	0	1	0	0	1	DL
8870a	0	0	1	0	0	1	0	0	1	S
8871a	0	0	1	0	0	1	0	0	0	B
8872a	0	0	1	0	0	1	0	0	0	B
8874a	0	0	1	0	0	1	0	0	0	B
8877a	0	0	1	0	0	1	0	0	1	S
8880a	1	0	1	0	0	1	0	1	0	DL
8881a	1	0	1	0	0	0	1	0	0	B
8882a	1	0	1	0	0	0	0	1	0	B
8883a	1	0	1	0	0	1	0	1	0	DL
8884a	1	0	1	0	0	1	0	1	0	DL
8885a	0	0	1	0	0	1	1	0	0	S
8886a	0	0	1	0	0	1	0	0	0	N
8887a	0	0	1	0	0	1	0	1	0	S
8889a	0	0	1	0	0	0	1	0	0	B
8890a	0	0	1	0	0	0	0	0	0	B
8891a	0	0	1	0	0	0	1	0	0	B
8893a	0	0	1	0	0	0	1	0	0	B
8895a	1	0	1	1	0	1	0	0	0	B
8896a	0	0	1	0	0	1	0	1	0	B
8897a	1	0	1	1	0	1	0	0	0	B
8898a	0	0	1	0	0	1	0	0	0	B
8899a	0	0	1	1	0	1	0	0	0	B
8900a	0	0	1	0	0	1	0	0	0	B
8904a	0	0	1	0	0	1	0	0	1	S
8905a	0	0	1	0	0	1	0	1	0	B
8906a	0	0	1	0	0	1	0	0	1	DL
8909a	0	0	1	0	0	0	0	1	0	B
8910a	0	0	1	0	0	0	0	1	0	B
8911a	1	0	1	0	0	0	0	1	0	B
8912a	0	0	1	0	0	1	0	1	0	B
8919a	0	0	1	1	0	1	0	1	0	N
8920a	0	0	1	0	0	1	0	0	0	B
8921a	0	0	1	0	0	1	0	1	0	DL
8922a	0	0	1	0	0	1	0	0	0	DL
8923a	0	0	1	0	0	1	0	0	0	B
8925a	0	0	1	0	0	1	0	0	0	DL
8927a	0	0	1	0	0	1	0	1	0	DL
8928a	0	0	1	0	0	1	0	0	0	DL
8929a	0	0	1	0	0	1	0	0	0	DL
8930a	0	0	1	0	0	1	0	0	0	DL
8931a	0	0	1	0	0	1	0	0	1	DL
8933a	1	0	1	1	0	1	0	0	0	B
8935a	0	0	1	1	0	0	1	0	1	N
8939a	0	0	1	0	0	1	0	1	0	DL
8940a	0	0	1	0	0	1	0	0	0	DL
8946a	0	0	1	0	0	1	0	1	0	B
8947a	0	0	1	0	0	1	0	1	0	B
8950a	0	0	1	0	0	1	0	0	0	B
8951a	0	0	1	0	0	1	0	0	0	DL
8953a	1	0	1	0	0	1	0	0	0	B
8954a	1	0	1	0	0	1	0	0	0	B
8960a	0	0	1	0	0	1	0	0	1	S
8962a	0	1	1	0	0	1	0	0	0	B
8968a	0	0	1	0	0	1	0	0	0	B
8969a	1	0	1	1	0	1	0	0	0	B
8970a	1	0	1	0	0	1	1	0	0	B
8971a	1	0	1	1	0	1	1	0	0	B
8974a	1	0	1	0	0	1	1	0	0	B
8975a	0	0	1	0	0	1	0	0	0	B
8979a	0	0	1	0	0	1	1	0	0	B
8981a	0	0	1	0	0	1	1	0	0	B
8984a	0	0	1	0	0	1	0	0	0	B
8985a	1	0	1	1	0	1	0	0	0	B
8989a	0	0	1	0	0	1	1	0	0	B
8990a	0	0	1	0	0	1	0	1	0	DL
8991a	0	0	1	1	0	1	0	1	0	DL
8993a	0	0	1	0	0	1	0	0	0	N
8995a	0	0	1	0	0	1	0	0	0	S
8997a	0	0	1	0	0	1	0	0	0	DL
9002a	0	0	1	0	0	1	1	0	0	B
9003a	0	0	1	0	0	1	1	1	0	B
9004a	0	0	1	0	0	1	1	0	0	DL
9007a	1	0	1	1	0	1	0	0	0	B
9008a	0	0	1	0	0	1	0	1	0	N
9009a	0	0	1	1	0	1	0	1	0	DL
9010a	1	0	1	0	0	1	0	1	0	B
9012a	0	0	1	0	0	1	1	0	0	B
9013a	0	0	1	0	0	1	0	0	0	B
9016a	0	0	1	0	0	1	0	0	1	DL
9018a	0	0	1	0	0	1	1	1	0	B
9020a	0	0	1	0	0	1	0	0	0	B
9022a	0	0	1	0	0	1	0	0	0	B
9023a	0	0	1	0	0	1	0	0	0	DL
9025a	0	0	1	0	0	1	0	0	1	S
9026a	1	0	1	0	0	0	0	0	0	B
9027a	1	0	1	0	0	0	0	0	0	B
9032a	0	0	1	0	0	1	0	0	0	N
9034a	0	1	1	0	1	1	0	0	1	N
9042a	0	0	1	0	0	1	0	0	0	S
9043a	0	0	1	0	0	1	0	0	1	S
9047a	0	0	1	0	0	1	1	0	1	B
9048a	0	0	1	0	0	1	1	0	0	N
9049a	0	0	1	0	0	1	1	1	0	DL
9052a	1	0	1	1	0	1	0	0	0	B
9055a	0	0	1	0	0	1	1	1	0	B
9057a	0	0	1	0	0	1	0	1	0	B
9059a	0	0	1	1	0	1	0	0	0	B
9060a	0	0	1	0	0	1	1	0	0	N
9061a	0	0	1	0	0	1	0	0	1	S
9062a	0	0	1	0	0	1	1	0	0	B
9063a	0	0	1	0	0	0	1	0	0	B
9064a	0	0	1	0	0	0	1	0	0	B
9065a	1	0	1	1	0	0	1	0	0	B
9072a	0	0	1	0	0	1	0	1	0	B
9076a	0	0	1	0	0	1	0	0	0	B
9079a	0	0	1	0	0	1	0	0	0	N
9081a	0	0	1	0	0	1	1	0	0	B
9082a	1	0	1	0	0	1	0	0	0	B
9084a	0	0	1	0	0	1	1	0	0	B
9087a	0	0	1	0	0	1	0	0	0	DL
9088a	1	0	1	1	0	1	1	0	0	B
9089a	1	0	1	0	0	0	1	0	0	B
9091a	1	0	1	0	0	1	0	0	0	B
9092a	1	0	1	0	0	0	1	0	0	B
9100a	1	0	1	0	0	1	1	0	0	B
9104a	1	0	1	1	0	1	0	0	1	N
9105a	0	0	1	0	0	1	0	0	0	B
9107a	1	0	1	0	0	0	0	1	0	B
9111a	1	0	1	0	0	0	0	1	0	B
9112a	0	0	1	0	0	1	0	0	0	DL
9114a	0	0	1	0	0	1	0	0	0	DL
9115a	1	0	1	1	0	1	0	1	0	B
9116a	0	0	1	0	0	0	0	1	0	B
9118a	0	0	1	0	0	1	0	0	0	B
9119a	0	0	1	1	0	1	0	0	0	B
9120a	0	0	1	0	0	1	0	0	0	B
9121a	0	0	1	0	0	1	0	0	0	B
9122a	0	0	1	0	0	1	0	0	1	S
9123a	0	0	1	0	0	1	0	0	0	DL
9124a	0	0	1	0	0	1	0	0	0	DL
9128a	1	0	1	0	0	1	0	0	0	B
9130a	0	0	1	0	0	1	0	1	0	B
9135a	0	0	1	0	0	1	1	0	0	B
9138a	0	0	1	0	0	1	1	0	0	B
9143a	0	0	1	0	0	1	0	0	0	B
9144a	0	0	1	1	0	1	1	0	0	N
9145a	0	0	1	0	0	1	0	1	0	B
9149a	0	0	1	0	0	1	0	0	0	DL
9151a	0	0	1	0	0	1	0	0	1	N
9152a	0	0	1	0	0	1	1	0	1	B
9154a	1	0	1	0	0	1	1	0	1	B
9157a	0	0	1	0	0	1	0	0	0	B
9158a	1	0	1	1	0	1	0	0	0	B
9162a	0	0	1	0	0	0	0	1	0	B
9163a	0	0	1	0	0	0	0	1	0	B
9164a	1	0	1	1	0	0	0	1	0	B
9165a	0	0	1	0	0	0	1	0	0	B
9166a	0	0	1	0	0	1	0	0	0	DL
9168a	0	0	1	0	0	1	0	1	0	B
9170a	0	0	1	0	0	1	1	0	0	B
9173a	0	0	1	0	0	1	0	0	0	DL
9174a	0	0	1	0	0	1	0	0	0	DL
9175a	0	0	1	0	0	1	0	0	0	B
9176a	1	0	1	1	0	1	0	0	0	B
9178a	1	0	1	1	0	1	1	0	0	B
9179a	1	0	1	0	0	0	0	1	0	B
9180a	1	0	1	1	0	0	0	0	0	S
9182a	1	0	1	1	0	0	1	0	0	S
9190a	0	0	1	0	0	0	1	0	0	B
9191a	0	0	1	0	0	0	1	1	0	B
9195a	0	0	1	0	0	1	0	1	0	B
9197a	0	0	1	0	0	0	1	0	0	B
9199a	0	0	1	0	0	0	1	0	0	B
9201a	0	0	1	0	0	0	0	1	0	B
9202a	0	0	1	0	0	1	0	1	0	DL
9203a	0	0	1	0	0	1	0	0	1	S
9204a	0	0	1	0	0	1	0	0	0	B
9205a	0	0	1	0	0	1	0	0	0	B
9207a	0	0	1	0	0	0	1	1	0	B
9209a	1	0	1	0	0	0	1	0	0	B
9210a	0	0	1	0	0	0	1	1	0	B
9214a	0	0	1	0	0	1	0	0	1	S
9216a	0	0	1	0	0	0	0	0	0	B
9217a	0	0	1	0	0	1	0	1	0	DL
9218a	1	0	1	1	0	0	0	0	0	B
9219a	0	0	1	0	0	0	0	0	0	B
9220a	0	0	1	0	0	1	0	1	0	B
9221a	0	0	1	0	0	1	0	0	1	DL
9225a	1	0	1	1	0	0	0	0	0	DL
9226a	1	0	1	0	0	0	1	0	0	B
9227a	1	0	1	0	0	1	0	0	0	B
9228a	1	0	1	0	0	1	0	0	0	B
9229a	0	0	1	0	0	1	0	0	0	B
9231a	0	0	1	0	0	1	0	1	0	B
9232a	1	0	1	1	0	1	0	0	0	B
9234a	1	0	1	1	0	1	0	1	0	DL
9237a	0	0	1	0	0	1	0	1	0	B
9243a	0	0	1	0	0	1	1	0	0	B
9244a	0	0	1	0	0	1	1	0	0	B
9245a	0	0	1	0	0	1	1	0	0	B
9246a	0	0	1	0	0	0	1	0	0	B
9248a	0	0	1	0	0	1	0	0	1	DL
9251a	0	0	1	0	0	1	0	0	0	B
9252a	0	0	1	0	0	1	0	0	0	B
9253a	0	0	1	0	0	0	0	1	0	B
9256a	0	0	1	0	0	1	1	0	0	DL
9257a	1	0	1	1	0	1	0	0	0	B
9261a	0	0	1	0	0	1	0	0	1	B
9263a	0	0	1	1	0	1	0	1	0	B
9265a	0	0	1	0	0	1	0	0	0	B
9266a	0	0	1	0	0	1	0	0	0	N
9267a	0	0	1	0	0	1	0	0	0	DL
9268a	1	0	1	1	0	1	0	0	0	B
9270a	0	0	1	1	0	1	0	0	1	B
9271a	0	0	1	0	0	0	0	0	1	B
9276a	0	0	1	0	0	1	0	0	0	S
9277a	0	0	1	0	0	1	0	0	1	S
9278a	0	0	1	0	0	0	1	1	0	B
9279a	0	0	1	0	0	1	0	1	0	DL
9282a	0	0	1	0	0	0	1	1	0	B
9283a	0	0	1	0	0	1	0	1	0	B
9286a	0	0	1	0	0	1	0	0	1	S
9289a	1	0	1	0	0	0	1	0	0	B
9290a	1	0	1	0	0	0	1	0	0	B
9291a	1	0	1	0	0	0	0	1	0	B
9294a	0	0	1	0	0	1	0	0	0	B
9296a	0	0	1	0	0	1	0	0	0	B
9298a	0	0	1	0	0	1	1	0	0	B
9301a	0	0	1	0	0	1	0	0	0	B
9302a	0	0	1	0	0	1	0	0	0	N
9304a	1	0	1	1	0	1	0	0	0	B
9310a	0	0	1	0	0	1	0	1	0	B
9311a	1	0	1	1	0	1	0	0	0	B
9312a	0	0	1	0	0	1	0	0	0	DL
9316a	1	0	1	0	0	0	1	0	0	B
9317a	1	0	1	0	0	0	0	1	0	B
9318a	1	0	1	0	0	0	1	0	0	B
9320a	0	0	1	0	0	1	0	0	1	S
9321a	0	0	1	0	0	1	0	0	0	DL
9322a	0	0	1	0	0	1	0	0	0	DL
9324a	0	0	1	0	0	0	0	1	0	B
9325a	0	0	1	0	0	0	0	0	1	B
9331a	1	0	1	1	0	1	0	0	0	B
9332a	0	0	1	0	0	1	0	1	0	B
9333a	1	0	1	1	0	1	0	0	0	B
9334a	1	0	1	0	0	1	0	1	0	DL
9339a	0	0	1	0	0	1	0	1	0	B
9340a	0	0	1	0	0	1	0	0	0	DL
9341a	0	0	1	0	0	1	1	0	0	DL
9345a	0	0	1	0	0	1	1	0	0	B
9346a	0	0	1	0	0	1	1	1	0	B
9347a	0	0	1	0	0	1	1	1	0	B
9348a	0	0	1	0	0	1	0	1	0	B
9352a	0	0	1	0	0	1	0	1	0	DL
9353a	1	0	1	0	0	0	1	0	0	B
9355a	0	0	1	0	0	0	0	1	1	B
9357a	0	0	1	0	0	1	0	1	0	N
9358a	0	0	1	0	0	1	0	0	1	S
9360a	0	0	1	0	0	1	0	0	0	DL
9363a	0	0	1	0	0	1	0	0	0	B
9364a	0	0	1	0	0	0	1	0	0	B
9365a	0	0	1	0	0	0	0	1	0	B
9366a	0	0	1	0	0	1	0	1	0	B
9372a	0	0	1	0	0	1	1	1	0	B
9376a	0	0	1	0	0	1	0	0	0	N
9378a	0	0	1	0	0	1	0	0	1	S
9379a	1	0	1	0	0	1	0	0	0	B
9381a	1	0	1	0	0	1	0	0	0	B
9382a	1	0	1	0	0	0	0	1	0	B
9383a	1	0	1	0	0	1	0	0	0	B
9384a	0	0	1	0	0	1	0	0	0	B
9390a	0	0	1	0	0	1	0	0	0	B
9392a	1	0	1	0	0	1	0	0	0	B
9396a	0	0	1	0	0	1	1	0	1	DL
9397a	0	0	1	0	0	1	0	1	0	B
9398a	0	0	1	0	0	1	0	0	1	DL
9399a	0	0	1	0	0	1	0	1	0	B
9403a	0	0	1	0	0	1	0	0	0	DL
9404a	0	0	1	0	0	1	0	0	0	B
9405a	0	0	1	0	0	1	0	0	0	N
9406a	0	0	1	0	1	0	1	0	0	B
9409a	1	0	1	0	0	0	0	1	0	DL
9410a	0	0	1	0	1	0	1	0	0	B
9411a	0	0	1	0	0	1	0	0	0	B
9415a	1	0	1	0	0	0	1	0	0	B
9416a	1	0	1	0	0	0	1	0	0	B
9417a	1	0	1	0	0	0	1	0	0	B
9418a	1	0	1	0	0	0	1	0	0	B
9419a	1	0	1	0	0	0	1	0	0	B
9420a	1	0	1	0	0	1	0	0	0	B
9421a	1	0	1	0	0	1	0	0	0	DL
9422a	1	0	1	0	0	1	1	0	0	DL
9428a	1	0	1	0	0	1	0	0	0	DL
9429a	0	0	1	0	0	1	1	0	0	B
9432a	0	0	1	0	0	1	0	0	0	N
9440a	0	0	1	0	0	1	0	0	0	B
9441a	0	0	1	0	0	1	0	0	0	DL
9443a	0	0	1	0	0	1	0	1	0	B
9446a	0	0	1	0	0	1	0	1	0	B
9450a	0	0	1	0	0	1	0	1	0	B
9454a	0	0	1	0	0	1	0	0	0	B
9458a	0	0	1	0	0	1	0	0	0	B
9459a	0	0	1	0	0	1	0	0	0	N
9460a	0	0	1	0	0	1	0	0	0	DL
9463a	1	0	1	0	0	0	0	1	0	B
9464a	1	0	1	0	0	0	1	0	0	B
9466a	1	0	1	0	0	0	0	1	0	B
9468a	0	0	1	0	0	1	0	0	1	S
9470a	0	0	1	0	0	1	0	0	0	B
9472a	0	0	1	0	0	0	1	0	0	B
9474a	0	0	1	0	0	0	1	0	0	B
9476a	0	0	1	0	0	1	0	0	0	S
9477a	0	0	1	0	0	1	1	0	0	B
9478a	0	0	1	0	0	0	0	0	0	DL
9479a	0	0	1	0	0	1	0	0	0	DL
9480a	1	0	1	0	0	0	0	0	0	N
9481a	1	0	1	0	0	1	0	0	0	DL
9483a	0	0	1	0	0	1	0	0	0	B
9484a	1	0	1	0	0	0	0	1	0	B
9485a	0	0	1	0	0	1	0	0	0	B
9486a	0	0	1	1	0	1	0	1	0	B
9487a	0	0	1	0	0	1	0	0	0	DL
9491a	0	0	1	0	0	0	0	1	0	DL
9494a	0	0	1	0	0	1	0	0	0	B
9498a	1	0	1	0	0	0	0	1	0	B
9501a	1	0	1	0	0	0	0	1	0	B
9503a	0	0	1	0	0	1	0	1	0	B
9505a	0	0	1	0	0	1	0	0	0	N
9507a	1	0	1	0	0	1	0	0	0	B
9508a	1	0	1	0	0	1	0	0	0	B
9509a	1	0	1	0	0	1	1	0	0	B
9511a	1	0	1	0	0	1	0	0	0	DL
9513a	0	0	1	0	0	1	0	0	1	S
9514a	0	0	1	0	0	1	1	0	0	B
9518a	1	0	1	0	0	1	1	0	0	B
9519a	1	0	1	0	0	1	1	0	0	B
9520a	1	0	1	0	0	1	1	0	0	B
9521a	0	0	1	0	0	1	0	0	0	B
9522a	0	0	1	0	0	1	0	1	0	DL
